date,city,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,pressure,AQI
2024-04-30,Kolkata,95.42,179.04,52.44,12.41,1.5,35.9,19.7,43.5,7.9,1006.8,140.6
2024-04-30,Chennai,45.13,116.89,33.95,11.74,0.957,21.22,31.8,47.6,3.5,1003.4,64.2
2024-04-30,Hyderabad,56.47,119.51,37.99,8.09,1.153,31.3,32.3,62.3,3.5,1010.3,82.9
2024-04-30,Ahmedabad,97.06,150.79,53.1,17.88,0.861,19.84,30.6,53.8,7.1,999.6,148.1
2024-04-30,Pune,55.18,110.69,48.7,7.49,0.878,19.15,32.5,59.4,7.0,1008.0,81.8
2024-05-01,Delhi,97.02,171.59,40.98,15.98,1.316,30.54,29.1,53.6,6.2,999.1,145.8
2024-05-01,Mumbai,45.45,99.9,38.38,8.6,0.651,27.17,34.9,81.4,6.8,1014.8,64.5
2024-05-01,Bengaluru,38.81,81.44,19.2,6.46,0.47,16.34,35.6,50.6,2.5,1011.3,58.6
2024-05-01,Kolkata,68.74,93.92,35.03,8.1,0.851,27.23,22.1,66.4,8.4,1002.0,106.3
2024-05-01,Chennai,51.89,84.84,22.53,8.22,0.641,21.7,27.7,68.0,1.6,999.4,80.1
2024-05-01,Hyderabad,40.58,72.91,22.65,10.01,0.805,31.53,23.9,73.6,5.7,1002.1,63.9
2024-05-01,Ahmedabad,77.95,121.67,31.78,8.17,0.995,40.35,19.6,75.2,2.2,999.6,120.7
2024-05-01,Pune,45.59,105.19,20.51,7.7,0.655,29.43,23.9,60.0,1.9,1008.3,67.2
2024-05-02,Delhi,102.91,175.77,41.47,12.92,1.212,39.2,33.2,82.8,8.6,1014.3,156.5
2024-05-02,Mumbai,66.52,96.89,33.8,9.97,0.85,29.3,25.8,52.4,1.2,1004.0,99.4
2024-05-02,Bengaluru,42.15,77.32,22.53,7.04,0.773,33.79,24.9,44.0,7.0,996.2,62.6
2024-05-02,Kolkata,77.69,89.68,31.64,7.72,0.861,20.88,34.6,65.3,1.3,1002.0,116.3
2024-05-02,Chennai,30.87,90.22,21.72,8.22,0.872,33.98,33.5,81.4,9.0,1009.9,46.2
2024-05-02,Hyderabad,46.01,104.12,34.22,10.07,0.553,16.2,34.1,42.7,6.9,1015.2,65.3
2024-05-02,Ahmedabad,60.67,133.43,23.7,11.04,0.627,19.66,27.8,84.2,2.6,1009.5,86.2
2024-05-02,Pune,61.32,102.76,24.96,8.61,0.846,27.81,35.0,60.8,8.5,1004.9,95.4
2024-05-03,Delhi,121.75,131.91,55.87,12.76,1.353,20.02,26.0,48.8,2.6,1007.1,179.4
2024-05-03,Mumbai,63.43,112.45,23.87,7.35,0.696,24.45,28.2,69.8,5.5,1006.2,91.3
2024-05-03,Bengaluru,28.85,77.37,22.07,7.17,0.761,30.33,32.2,45.9,4.0,997.8,45.5
2024-05-03,Kolkata,64.88,153.3,38.75,12.66,0.762,31.32,20.4,37.7,6.6,999.9,93.7
2024-05-03,Chennai,37.8,67.47,20.73,9.41,0.548,22.57,30.6,48.2,4.9,1008.7,55.2
2024-05-03,Hyderabad,50.73,82.43,32.09,10.19,0.552,32.96,24.9,61.9,2.7,1011.4,74.6
2024-05-03,Ahmedabad,75.64,130.14,26.63,11.42,0.852,36.65,32.3,39.5,7.2,1001.7,113.1
2024-05-03,Pune,36.66,65.38,30.71,6.21,0.533,27.81,24.7,53.9,5.7,996.7,57.0
2024-05-04,Delhi,119.08,218.06,32.95,12.15,1.072,33.55,19.8,80.7,3.5,1006.3,175.5
2024-05-04,Mumbai,39.4,110.85,33.11,8.89,0.735,25.75,33.0,47.6,4.0,1003.4,60.9
2024-05-04,Bengaluru,33.66,87.21,33.36,7.87,0.738,25.14,25.6,73.7,8.6,1004.8,45.8
2024-05-04,Kolkata,77.06,159.81,43.98,13.05,1.183,19.73,35.5,72.6,2.0,1003.3,120.2
2024-05-04,Chennai,54.49,71.51,29.57,9.03,0.663,19.77,18.0,42.4,8.1,1002.6,77.5
2024-05-04,Hyderabad,39.35,69.87,22.43,7.2,0.85,33.19,24.7,58.9,3.8,1006.4,60.9
2024-05-04,Ahmedabad,71.35,137.87,35.56,12.23,0.955,35.1,19.7,41.4,7.1,998.9,109.8
2024-05-04,Pune,63.18,101.31,31.93,7.3,0.637,17.09,26.8,72.0,5.7,1000.9,95.9
2024-05-05,Delhi,128.26,164.48,42.26,15.22,1.269,36.04,34.5,67.3,2.1,1000.1,189.5
2024-05-05,Mumbai,53.11,84.5,37.14,8.12,0.666,25.46,32.8,36.7,8.7,1005.3,76.3
2024-05-05,Bengaluru,42.43,81.64,26.63,5.1,0.661,17.03,33.5,75.2,1.1,1003.0,64.4
2024-05-05,Kolkata,71.18,124.03,35.4,13.01,0.88,31.64,23.5,47.9,6.1,1009.3,109.8
2024-05-05,Chennai,41.23,74.59,25.1,6.89,0.694,24.08,32.1,84.0,5.3,1004.4,63.6
2024-05-05,Hyderabad,36.94,76.69,37.5,8.96,0.626,32.51,31.1,57.7,1.4,1002.2,51.6
2024-05-05,Ahmedabad,63.35,101.69,39.84,11.34,0.724,25.23,23.3,76.0,5.3,999.9,93.6
2024-05-05,Pune,36.24,76.06,30.34,8.09,0.622,16.36,31.3,47.4,1.7,998.1,56.6
2024-05-06,Delhi,119.31,171.12,40.43,16.36,1.325,23.86,32.9,76.7,6.9,1007.5,178.6
2024-05-06,Mumbai,41.21,86.36,26.79,10.93,0.828,36.56,24.9,84.0,1.6,1016.4,64.3
2024-05-06,Bengaluru,36.47,48.51,34.55,5.81,0.65,32.66,33.1,56.7,1.9,1000.2,52.3
2024-05-06,Kolkata,67.47,128.57,43.29,8.63,1.103,23.38,26.5,73.0,4.5,1012.4,104.0
2024-05-06,Chennai,36.81,89.06,27.1,9.53,0.753,22.09,25.3,35.9,4.3,998.9,52.9
2024-05-06,Hyderabad,49.53,109.27,26.5,7.08,0.544,22.35,19.1,49.4,6.7,1014.2,75.2
2024-05-06,Ahmedabad,68.91,99.15,30.15,12.83,0.601,25.3,24.2,57.2,4.7,1012.3,100.5
2024-05-06,Pune,57.05,93.82,23.94,5.5,0.824,35.73,29.4,63.1,3.8,1000.6,90.4
2024-05-07,Delhi,101.83,156.2,41.57,14.08,0.854,33.0,21.0,52.6,4.5,1017.9,148.0
2024-05-07,Mumbai,70.94,96.67,33.81,7.15,0.958,19.75,28.9,77.5,1.8,1000.8,111.3
2024-05-07,Bengaluru,39.87,54.89,21.64,7.93,0.679,23.02,25.4,72.6,4.3,1009.2,58.0
2024-05-07,Kolkata,70.22,97.33,43.94,13.02,1.082,22.21,27.6,54.6,7.9,1006.9,105.0
2024-05-07,Chennai,50.82,78.3,31.99,6.17,0.594,27.71,24.0,58.2,2.4,1016.0,75.1
2024-05-07,Hyderabad,51.04,109.19,28.15,9.2,0.82,18.48,29.2,84.9,5.8,1012.1,81.0
2024-05-07,Ahmedabad,57.06,93.92,33.64,10.03,0.641,25.99,31.4,79.2,6.2,1008.1,89.2
2024-05-07,Pune,61.72,67.73,25.85,9.37,0.547,35.09,34.6,51.1,3.3,1015.7,89.6
2024-05-08,Delhi,107.93,151.19,49.65,16.5,1.402,41.35,27.0,40.6,5.8,1003.3,166.1
2024-05-08,Mumbai,43.95,91.38,43.43,5.99,0.55,31.96,33.6,84.8,7.9,997.5,65.1
2024-05-08,Bengaluru,32.74,76.81,21.01,7.93,0.648,25.68,18.4,59.0,6.8,1002.4,48.1
2024-05-08,Kolkata,91.29,148.06,32.77,11.53,0.941,29.11,25.7,41.2,2.2,1001.8,140.2
2024-05-08,Chennai,48.97,61.94,20.43,7.25,0.615,35.92,32.3,45.5,1.8,1010.1,69.2
2024-05-08,Hyderabad,57.95,84.57,25.19,7.28,0.671,24.85,32.2,70.0,5.5,1009.1,89.5
2024-05-08,Ahmedabad,50.29,96.47,26.89,9.41,0.78,24.16,35.0,42.9,6.1,1006.5,74.8
2024-05-08,Pune,44.72,97.43,31.33,6.03,0.595,23.59,29.5,36.4,2.7,1002.7,67.9
2024-05-09,Delhi,94.55,202.18,53.64,16.55,1.123,32.84,21.1,52.2,2.2,1014.8,140.0
2024-05-09,Mumbai,51.09,114.0,33.7,6.81,0.777,20.73,34.1,35.7,8.6,1003.5,74.7
2024-05-09,Bengaluru,31.92,58.96,31.74,7.98,0.649,22.13,26.3,80.6,8.3,1014.5,51.3
2024-05-09,Kolkata,89.49,129.35,29.88,8.38,1.027,23.89,19.8,51.5,1.5,1008.2,134.6
2024-05-09,Chennai,48.65,98.8,32.7,5.61,0.707,21.56,22.6,72.0,6.5,1010.3,70.4
2024-05-09,Hyderabad,52.07,82.76,21.54,9.06,0.789,17.5,21.4,76.5,1.5,1015.9,78.3
2024-05-09,Ahmedabad,46.95,92.44,33.96,10.7,0.832,29.86,32.1,50.9,6.1,1000.3,66.6
2024-05-09,Pune,38.25,69.57,28.76,6.34,0.675,27.44,28.5,78.1,1.9,1015.5,60.2
2024-05-10,Delhi,90.27,211.25,49.96,12.42,0.833,36.11,28.8,59.6,2.4,1007.2,135.5
2024-05-10,Mumbai,70.22,82.26,41.49,7.22,0.662,29.37,23.6,57.0,8.8,1016.8,105.2
2024-05-10,Bengaluru,34.1,87.35,26.72,5.43,0.44,23.64,23.5,81.3,4.5,1010.0,51.5
2024-05-10,Kolkata,61.93,148.83,41.33,8.44,0.936,22.26,27.5,40.1,3.4,1009.4,93.6
2024-05-10,Chennai,33.69,64.1,29.58,8.96,0.824,29.38,20.8,82.8,8.8,1010.4,53.4
2024-05-10,Hyderabad,54.6,73.24,37.48,8.36,0.929,21.92,20.6,51.7,3.8,1012.4,81.4
2024-05-10,Ahmedabad,60.89,103.44,30.69,11.8,0.801,39.87,24.4,75.3,8.8,1012.9,86.5
2024-05-10,Pune,57.25,70.14,31.7,6.71,0.628,22.29,32.2,51.3,5.5,1000.4,83.0
2024-05-11,Delhi,110.7,216.67,35.72,10.79,1.065,29.51,31.0,58.5,8.8,997.0,167.6
2024-05-11,Mumbai,61.48,116.44,33.74,7.38,0.814,25.2,19.8,67.0,3.2,1004.1,96.4
2024-05-11,Bengaluru,29.32,53.08,31.28,6.08,0.693,23.28,20.7,42.5,3.4,1000.4,39.9
2024-05-11,Kolkata,64.81,133.06,41.33,8.74,0.952,21.66,18.4,73.6,1.5,1013.3,99.3
2024-05-11,Chennai,37.76,97.87,31.7,7.4,0.837,20.18,26.4,58.0,3.7,1010.9,58.7
2024-05-11,Hyderabad,39.89,97.63,21.24,6.56,0.724,23.84,26.8,37.4,5.2,1016.1,60.0
2024-05-11,Ahmedabad,45.24,106.34,23.23,10.23,1.002,35.73,26.9,63.7,6.1,1012.2,68.5
2024-05-11,Pune,65.51,99.31,28.58,9.02,0.821,17.42,34.6,65.5,8.9,1012.5,100.9
2024-05-12,Delhi,105.92,154.6,45.38,15.66,1.361,33.61,19.3,67.4,3.7,1007.6,160.8
2024-05-12,Mumbai,65.86,89.71,24.24,8.88,0.538,35.35,18.3,46.3,4.4,1001.7,96.0
2024-05-12,Bengaluru,42.26,60.93,26.51,7.47,0.691,26.49,24.4,79.0,7.9,999.4,66.1
2024-05-12,Kolkata,63.01,103.14,25.55,10.82,1.128,31.81,27.7,82.7,3.6,1002.9,91.8
2024-05-12,Chennai,35.07,71.2,24.34,6.6,0.858,20.89,24.4,41.9,8.2,1005.7,56.0
2024-05-12,Hyderabad,43.25,82.14,34.1,9.72,0.71,24.89,25.2,45.3,4.0,1013.9,60.8
2024-05-12,Ahmedabad,51.32,137.9,36.65,7.88,0.981,20.19,26.8,65.2,7.0,1003.0,73.9
2024-05-12,Pune,65.85,100.29,25.69,6.53,0.522,25.1,18.1,75.2,4.2,1014.9,97.3
2024-05-13,Delhi,140.05,214.54,44.9,15.41,1.048,41.99,19.5,67.2,4.1,1006.4,214.6
2024-05-13,Mumbai,47.78,101.77,30.39,6.67,0.65,29.45,20.3,42.8,6.6,1012.8,67.3
2024-05-13,Bengaluru,45.19,82.95,29.83,6.28,0.565,18.15,21.1,81.8,8.7,1012.3,70.9
2024-05-13,Kolkata,61.89,156.5,27.33,8.13,0.934,21.97,29.3,80.4,3.1,1003.1,95.7
2024-05-13,Chennai,38.21,99.59,18.37,9.36,0.849,17.2,24.8,64.9,5.2,999.5,52.5
2024-05-13,Hyderabad,57.89,64.2,38.46,6.52,0.754,36.05,33.4,61.8,2.1,1009.3,88.2
2024-05-13,Ahmedabad,56.54,108.48,40.11,7.92,0.93,25.88,29.0,70.8,4.8,1012.5,88.3
2024-05-13,Pune,41.71,70.68,21.82,9.68,0.568,17.31,19.7,55.2,8.1,998.3,59.8
2024-05-14,Delhi,89.59,195.57,41.94,16.38,1.31,30.48,28.4,79.2,7.1,998.9,133.6
2024-05-14,Mumbai,60.59,97.95,42.87,6.12,0.951,25.42,18.9,44.9,2.5,999.1,86.2
2024-05-14,Bengaluru,45.02,54.2,24.3,7.09,0.589,21.88,29.3,75.8,5.6,1005.9,64.7
2024-05-14,Kolkata,82.07,131.01,27.51,8.85,1.086,34.82,24.1,79.6,3.0,1013.8,123.0
2024-05-14,Chennai,43.75,88.66,28.07,6.93,0.688,17.56,24.6,67.1,8.7,998.8,62.9
2024-05-14,Hyderabad,45.56,65.17,30.65,7.46,0.936,21.99,25.9,84.2,1.7,1015.1,68.4
2024-05-14,Ahmedabad,59.83,139.75,41.96,8.33,1.023,22.55,18.3,71.7,3.8,1009.2,86.3
2024-05-14,Pune,62.01,86.28,33.1,7.02,0.57,35.3,27.6,53.7,1.8,999.6,94.4
2024-05-15,Delhi,118.34,215.26,53.79,10.09,1.506,32.63,33.4,48.9,8.7,1016.9,175.5
2024-05-15,Mumbai,68.54,119.98,42.03,8.34,0.598,37.81,18.0,47.6,5.4,1002.9,107.0
2024-05-15,Bengaluru,40.85,86.74,20.01,6.43,0.468,31.45,31.8,75.3,8.6,1001.3,64.1
2024-05-15,Kolkata,83.21,119.16,29.13,12.25,0.694,35.64,23.0,79.6,2.0,1012.3,129.3
2024-05-15,Chennai,33.62,78.01,28.14,8.85,0.48,18.73,23.6,40.1,6.0,1006.4,52.0
2024-05-15,Hyderabad,41.11,65.87,34.09,8.27,0.568,35.96,34.4,52.1,3.2,1017.7,60.5
2024-05-15,Ahmedabad,78.71,84.83,31.65,10.72,1.042,33.44,32.3,72.9,2.8,998.3,123.0
2024-05-15,Pune,54.16,90.05,25.74,9.35,0.747,33.0,35.3,56.1,6.1,1015.0,79.0
2024-05-16,Delhi,125.35,154.5,39.78,12.81,1.133,38.07,35.7,39.2,1.8,1013.7,185.5
2024-05-16,Mumbai,55.08,98.61,37.38,6.48,0.894,32.67,28.1,76.9,4.0,1007.4,86.9
2024-05-16,Bengaluru,35.56,72.15,28.67,8.0,0.757,26.51,20.1,73.2,3.9,1010.8,57.4
2024-05-16,Kolkata,72.91,119.37,40.93,9.27,1.097,33.33,28.3,61.1,8.5,1013.9,110.6
2024-05-16,Chennai,49.58,88.94,18.24,7.96,0.486,36.63,19.8,81.0,7.4,1012.0,77.9
2024-05-16,Hyderabad,39.84,101.24,26.97,10.92,0.65,24.88,18.9,57.9,8.9,1001.8,62.7
2024-05-16,Ahmedabad,52.63,128.45,33.22,9.11,0.8,25.49,32.7,77.2,7.9,1003.3,80.1
2024-05-16,Pune,58.34,102.15,23.47,9.16,0.517,30.62,29.5,50.6,5.0,1000.1,86.3
2024-05-17,Delhi,94.9,200.71,42.56,15.09,1.473,36.11,35.3,51.1,1.9,1008.8,146.4
2024-05-17,Mumbai,61.89,96.89,39.24,8.7,0.718,32.38,21.6,39.5,5.8,1015.3,91.9
2024-05-17,Bengaluru,32.82,76.81,27.74,6.38,0.745,17.07,35.2,75.7,8.1,1002.5,49.9
2024-05-17,Kolkata,57.32,165.71,34.47,7.39,0.962,29.48,22.9,59.7,7.7,1017.6,83.4
2024-05-17,Chennai,35.51,87.92,21.15,5.41,0.575,16.65,29.0,76.9,4.3,1008.1,53.9
2024-05-17,Hyderabad,44.29,102.74,31.19,9.15,0.943,35.97,31.4,70.3,8.9,1013.7,64.1
2024-05-17,Ahmedabad,58.79,137.02,40.77,9.1,0.777,39.63,20.4,78.0,8.9,1001.4,88.6
2024-05-17,Pune,39.64,109.53,32.83,7.68,0.67,22.12,32.5,65.2,6.8,1011.8,60.9
2024-05-18,Delhi,114.09,230.45,45.78,13.32,0.871,32.85,26.9,56.8,8.6,999.8,171.7
2024-05-18,Mumbai,57.21,68.68,30.89,10.37,0.603,32.08,19.2,70.9,5.6,1016.8,88.1
2024-05-18,Bengaluru,43.15,67.63,30.53,8.61,0.769,19.3,26.1,61.9,6.4,1003.3,65.4
2024-05-18,Kolkata,93.76,161.64,28.08,10.44,1.037,22.14,18.1,65.5,6.7,1003.9,136.8
2024-05-18,Chennai,54.67,86.27,25.96,8.71,0.775,21.57,28.8,72.9,2.4,1000.0,83.5
2024-05-18,Hyderabad,46.61,65.59,22.42,10.78,0.799,35.34,25.0,55.4,6.6,999.0,68.3
2024-05-18,Ahmedabad,48.29,100.9,36.32,12.52,0.85,21.68,25.2,46.3,8.9,1009.9,70.8
2024-05-18,Pune,58.71,86.22,19.98,8.14,0.877,16.83,24.7,43.4,8.7,1007.6,83.1
2024-05-19,Delhi,102.86,127.91,58.11,13.23,1.447,40.94,21.4,66.0,2.5,1000.8,152.7
2024-05-19,Mumbai,67.59,116.65,36.03,8.88,0.945,32.62,33.8,43.9,2.2,1014.0,96.7
2024-05-19,Bengaluru,27.66,69.53,34.68,8.6,0.705,21.23,23.2,52.5,2.4,1007.4,45.5
2024-05-19,Kolkata,76.39,135.42,46.35,12.77,1.181,34.92,27.9,54.4,4.6,998.6,115.1
2024-05-19,Chennai,38.38,74.24,21.51,9.11,0.553,24.93,24.4,80.8,8.4,1013.8,61.7
2024-05-19,Hyderabad,52.57,102.29,22.59,8.6,0.84,22.27,27.5,63.8,5.3,1004.7,79.3
2024-05-19,Ahmedabad,52.31,98.59,31.29,8.35,1.077,27.29,25.8,39.1,1.2,998.3,79.1
2024-05-19,Pune,54.36,75.1,36.34,8.89,0.791,30.14,27.5,37.1,8.6,1002.8,82.4
2024-05-20,Delhi,137.04,183.08,50.7,14.58,1.214,19.13,23.5,44.4,8.7,997.2,208.8
2024-05-20,Mumbai,67.64,106.88,34.49,6.86,0.706,32.46,34.4,39.9,8.6,1015.6,103.6
2024-05-20,Bengaluru,28.45,55.91,22.41,7.37,0.422,33.44,21.7,69.5,8.4,996.1,40.1
2024-05-20,Kolkata,90.9,152.84,46.08,13.18,1.118,23.33,33.1,37.2,2.1,1001.4,138.0
2024-05-20,Chennai,52.24,77.01,26.58,9.32,0.731,20.63,33.8,71.8,3.2,1011.2,77.5
2024-05-20,Hyderabad,44.33,73.68,36.91,10.12,0.76,28.08,29.3,54.8,6.6,1005.9,68.1
2024-05-20,Ahmedabad,53.15,119.62,24.84,12.66,0.844,21.65,23.9,82.2,3.1,1011.0,84.0
2024-05-20,Pune,47.89,86.85,24.43,7.97,0.52,18.08,32.8,79.2,8.6,1008.2,71.8
2024-05-21,Delhi,85.78,231.57,45.88,9.76,0.996,37.99,21.3,73.1,7.5,1001.3,129.8
2024-05-21,Mumbai,53.2,73.46,35.98,6.16,0.964,33.98,21.4,45.5,3.5,1008.5,84.3
2024-05-21,Bengaluru,34.61,86.38,34.08,6.19,0.488,27.88,25.0,42.7,3.3,997.4,48.8
2024-05-21,Kolkata,62.47,139.59,34.39,12.47,0.693,20.71,27.5,62.8,2.1,1017.2,89.3
2024-05-21,Chennai,47.21,76.39,26.02,8.19,0.545,36.35,24.7,42.2,1.8,1001.1,69.6
2024-05-21,Hyderabad,48.51,101.0,34.55,6.56,0.639,28.67,28.1,38.7,6.2,1016.0,77.1
2024-05-21,Ahmedabad,69.29,96.08,34.55,9.89,0.977,33.24,29.0,52.3,8.9,1006.0,108.1
2024-05-21,Pune,40.39,86.86,25.7,6.02,0.736,19.23,35.4,85.0,8.1,1004.1,55.8
2024-05-22,Delhi,130.75,140.37,45.63,14.36,1.22,23.45,25.2,77.0,3.8,1016.7,195.3
2024-05-22,Mumbai,52.52,106.6,32.86,7.93,0.702,24.1,25.2,71.2,2.6,1000.8,75.7
2024-05-22,Bengaluru,31.24,83.24,29.8,7.29,0.738,25.96,31.8,55.4,6.2,1000.7,43.3
2024-05-22,Kolkata,58.54,139.15,31.42,12.24,1.089,28.57,18.9,45.9,5.4,999.4,86.6
2024-05-22,Chennai,42.95,65.26,24.63,8.54,0.633,30.61,22.9,72.3,5.5,999.4,63.4
2024-05-22,Hyderabad,54.66,69.59,28.17,8.34,0.934,18.32,34.8,50.8,8.5,1009.5,84.3
2024-05-22,Ahmedabad,78.13,122.18,37.86,7.66,0.599,37.4,18.9,77.6,3.5,1015.8,114.2
2024-05-22,Pune,40.31,70.36,33.78,7.02,0.847,27.74,32.9,58.8,6.6,1002.4,56.5
2024-05-23,Delhi,114.6,221.43,36.99,12.1,1.213,32.84,20.8,62.6,4.8,1017.6,173.8
2024-05-23,Mumbai,68.63,120.21,37.34,6.7,0.74,33.73,20.4,54.0,4.0,999.8,98.1
2024-05-23,Bengaluru,42.57,80.97,34.23,7.15,0.481,32.88,35.5,82.3,5.5,1015.5,68.7
2024-05-23,Kolkata,94.24,94.52,27.88,8.98,0.875,18.71,35.9,74.5,6.4,1017.2,139.6
2024-05-23,Chennai,47.89,102.49,19.12,8.12,0.802,16.54,34.0,55.9,2.4,1014.7,68.8
2024-05-23,Hyderabad,40.59,86.04,37.17,8.45,0.951,16.68,22.3,50.3,4.6,1005.5,56.3
2024-05-23,Ahmedabad,73.31,127.72,31.49,7.63,0.876,20.43,35.6,66.2,6.9,996.4,108.8
2024-05-23,Pune,63.38,78.88,20.24,8.44,0.76,22.58,32.5,77.7,7.3,1005.0,93.5
2024-05-24,Delhi,139.86,201.97,48.22,12.66,1.023,39.92,34.5,39.2,6.3,1003.0,209.9
2024-05-24,Mumbai,42.44,110.93,40.25,6.5,0.57,25.16,20.8,75.1,7.2,1015.0,58.8
2024-05-24,Bengaluru,27.08,80.53,33.24,7.28,0.472,27.52,33.7,58.0,8.0,1013.3,36.7
2024-05-24,Kolkata,59.15,143.12,29.26,11.71,0.7,17.51,35.1,35.2,7.3,1001.1,84.2
2024-05-24,Chennai,31.78,72.05,25.95,7.54,0.556,37.54,28.9,44.3,3.3,1010.9,51.3
2024-05-24,Hyderabad,34.44,68.93,20.94,6.85,0.626,18.59,27.8,83.6,6.6,1011.5,47.4
2024-05-24,Ahmedabad,51.78,98.66,41.83,8.13,0.919,31.14,28.8,60.3,3.3,1005.4,80.9
2024-05-24,Pune,58.2,86.56,30.66,9.8,0.579,31.29,19.2,38.1,3.8,1012.1,88.5
2024-05-25,Delhi,131.56,133.51,54.17,14.4,0.842,35.86,19.6,64.4,8.3,1004.0,199.2
2024-05-25,Mumbai,61.16,69.15,29.15,10.23,0.742,33.43,26.6,60.0,7.1,1002.9,96.7
2024-05-25,Bengaluru,31.14,71.56,19.74,6.2,0.582,24.23,34.6,77.3,8.8,1006.2,50.7
2024-05-25,Kolkata,74.3,100.12,41.07,9.71,0.668,18.5,23.7,84.5,6.1,1004.8,106.6
2024-05-25,Chennai,49.93,88.59,20.49,8.08,0.551,18.25,25.0,42.5,3.7,996.5,73.8
2024-05-25,Hyderabad,41.24,108.21,30.63,7.11,0.759,30.65,25.8,82.4,2.3,1017.3,57.5
2024-05-25,Ahmedabad,81.4,81.79,28.88,10.06,0.743,22.86,35.0,75.2,4.3,996.3,120.2
2024-05-25,Pune,40.55,91.65,31.15,7.32,0.526,18.29,23.1,71.2,7.5,1015.0,59.5
2024-05-26,Delhi,141.69,131.71,45.27,12.12,0.983,25.83,22.2,78.6,3.5,1016.1,217.3
2024-05-26,Mumbai,64.76,96.59,35.58,7.64,0.625,19.65,23.8,66.6,8.8,1001.0,98.1
2024-05-26,Bengaluru,32.21,81.04,27.01,6.68,0.423,25.22,19.7,72.5,6.0,997.8,48.2
2024-05-26,Kolkata,81.21,157.4,45.52,8.77,0.907,31.77,32.2,48.8,2.1,1014.7,117.4
2024-05-26,Chennai,36.04,87.2,22.86,9.14,0.673,19.36,22.9,51.0,8.9,1009.3,54.4
2024-05-26,Hyderabad,55.84,92.44,37.92,9.0,0.591,30.86,31.2,44.7,7.4,1002.2,86.7
2024-05-26,Ahmedabad,60.8,131.62,22.82,8.74,0.668,17.99,29.7,73.1,1.6,1006.2,95.3
2024-05-26,Pune,40.22,91.42,28.98,8.08,0.785,17.84,22.9,48.8,6.7,1006.0,57.0
2024-05-27,Delhi,85.87,227.35,36.2,15.56,1.228,26.85,23.7,71.0,5.4,1009.8,130.3
2024-05-27,Mumbai,51.79,83.77,40.86,6.13,0.665,29.47,28.2,79.2,1.4,1011.8,74.0
2024-05-27,Bengaluru,28.24,50.37,21.51,6.89,0.752,19.7,31.6,83.6,3.7,1005.1,44.9
2024-05-27,Kolkata,76.15,130.95,36.23,11.07,0.877,18.82,32.8,75.7,4.6,998.5,118.3
2024-05-27,Chennai,36.4,68.12,27.71,7.91,0.497,34.41,22.1,37.1,2.8,1001.1,51.1
2024-05-27,Hyderabad,57.14,85.03,26.59,9.81,0.843,16.0,31.8,59.6,6.4,1011.3,86.2
2024-05-27,Ahmedabad,46.16,116.45,26.66,10.71,0.599,33.68,28.5,53.4,8.2,999.6,66.4
2024-05-27,Pune,52.11,106.18,32.16,6.65,0.703,26.23,20.9,45.1,5.9,1003.4,76.4
2024-05-28,Delhi,94.61,137.71,40.73,9.15,1.264,33.63,27.2,55.3,2.5,996.9,145.0
2024-05-28,Mumbai,63.3,114.49,27.88,8.86,0.878,35.46,30.1,79.3,7.5,1003.9,90.5
2024-05-28,Bengaluru,41.14,70.73,33.47,5.79,0.599,21.2,21.9,44.0,3.7,1007.0,63.9
2024-05-28,Kolkata,86.6,124.28,33.36,11.75,1.171,25.59,28.7,74.8,6.3,1016.6,125.7
2024-05-28,Chennai,32.49,56.54,18.33,5.58,0.481,22.12,18.0,57.3,6.8,1017.1,44.7
2024-05-28,Hyderabad,43.05,92.43,38.16,9.73,0.707,21.42,29.8,49.9,1.3,998.6,61.0
2024-05-28,Ahmedabad,62.1,139.16,41.67,12.74,0.656,32.17,35.1,74.6,8.0,1016.5,89.9
2024-05-28,Pune,39.15,96.47,27.3,9.42,0.76,21.28,18.4,63.2,1.5,1011.2,55.9
2024-05-29,Delhi,103.71,165.37,33.77,12.23,1.166,22.2,18.2,79.9,6.3,1017.1,159.3
2024-05-29,Mumbai,62.21,105.78,27.94,7.31,0.844,38.38,21.4,69.5,7.5,1017.9,88.8
2024-05-29,Bengaluru,39.7,82.57,28.16,7.63,0.699,29.31,31.4,49.3,1.7,1004.1,62.8
2024-05-29,Kolkata,78.55,117.8,44.31,11.58,0.958,22.27,29.5,55.4,5.6,1004.2,122.7
2024-05-29,Chennai,49.32,63.68,28.14,9.44,0.752,25.01,35.3,39.3,3.0,999.0,78.2
2024-05-29,Hyderabad,50.83,82.49,30.45,9.42,0.944,22.74,34.5,84.1,2.2,1003.5,77.6
2024-05-29,Ahmedabad,73.11,133.78,33.73,13.12,0.999,36.53,25.1,76.2,8.0,1017.8,110.1
2024-05-29,Pune,51.6,88.85,23.92,7.88,0.86,30.99,30.3,74.4,4.9,1003.2,80.8
2024-05-30,Delhi,102.1,225.29,47.4,15.19,0.989,26.43,25.3,72.6,1.9,1010.1,152.7
2024-05-30,Mumbai,66.33,115.67,27.64,5.95,0.9,28.1,19.9,42.2,1.6,1016.9,96.9
2024-05-30,Bengaluru,36.1,81.27,27.88,5.15,0.707,15.47,18.6,41.1,2.5,1013.1,49.9
2024-05-30,Kolkata,65.18,162.0,34.03,9.33,0.881,30.11,23.4,54.4,2.7,1005.4,98.7
